Tunisia,Dogfish,144,23093
Madagasca,Pinniped,145,61885
Ireland,Louse,146,45164
Taiwan,Columbida,147,2562
Malawi,Pygmy_Sha,148,59546
Grenada,Mallard,149,56611
NEW_ZEALA,Hemitriak,150,7673
Virginia,Whale_Sha,151,77089
Wyoming,Badger,152,84253
Slovakia,Human,153,19003
Slovenia,Cormorant,154,74272
Sudan,Pinniped,155,58670
Thailand,Alligator,156,56306
Washingto,Human,157,60121
Illinois,Giraffe,158,55330
Ukraine,American_,159,74529
Missouri,Pinniped,160,44028
Malaysia,Goldfinch,161,38161
Guatemala,Heron,162,74056
Dominica,Ostrich,163,32987
Lithuania,Guanaco,164,65420
Saudi_Ara,Wombat,165,62967
Mississip,Goldfinch,166,44447
Nebraska,Pony,167,54164
Thailand,Angel_sha,168,24071
CZECH_REP,Mallard,169,32139
Ecuador,Cirrhoscy,170,9912
Latvia,Prionace_,171,54910
Turkey,Squalifor,172,21126
New_Jerse,Badger,173,92320
Ecuador,Pristioph,174,91855
EQUATORIA,Parmaturu,175,20360
Arizona,Ostrich,176,57275
Pennsylva,Hemiscyll,177,11905
COSTA_RIC,Scoliodon,178,42391
Canada,Donkey,179,43464
Massachus,American_,180,2660
Uzbekista,Angel_sha,181,22462
Ghana,Alligator,182,18553
Missouri,Cormorant,183,92326
Uzbekista,Swallow,184,79163
Zambia,Parascyll,185,99861
Guatemala,Negaprion,186,80412
Michigan,Pygmy_Sha,187,14228
Taiwan,Hornet,188,85080
Alaska,Donkey,189,37563
Alaska,Louse,190,93166
Arizona,Chamois,191,14307
Denmark,Giant_Pan,192,57789
Maryland,Badger,193,84936
Georgia,American_,194,45207
EQUATORIA,Isurus,195,33866
Switzerla,Gerbil,196,13665
Maryland,Peafowl,197,47501
Malta,Wombat,198,91347
North_Car,Coyote,199,58384
Cyprus,Snipe,200,17870
Thailand,Crow,201,97297
Singapore,Bullhead_,202,97611
Grenada,Gazelle,203,44336
Denmark,Fox,204,92892
EL_SALVAD,Peafowl,205,17256
Tanzania,Carcharhi,206,8887
Japan,Hawk,207,5142
TRINIDAD_,Polecat,208,22749
Malawi,Triaenodo,209,94619
Illinois,Pony,210,16203
New_Mexic,Wombat,211,71956
Morocco,Guanaco,212,53411
Nepal,Lamniform,213,4107
Wyoming,Wren,214,40931
Colombia,Lamniform,215,90579
Monaco,Mule,216,17334
Singapore,Fox,217,24352
Finland,Hamster,218,77018
Californi,Triakis,219,66496
Arizona,Squalifor,220,22592
Zimbabwe,Prionace_,221,21012
Michigan,Prionace_,222,94317
Lithuania,Black_pan,223,710
Vatican_C,Guanaco,224,27345
TRINIDAD_,Raven,225,18425
Ethiopia,Apristuru,226,48308
Romania,Goldfinch,227,44540
Finland,Peafowl,228,85234
Japan,Goose,229,11485
New_Jerse,Dolphin,230,22983
Maine,Orectolob,231,33282
Illinois,Moose,232,42405
Tanzania,Otter,233,17678
Hawaii,Rhizoprio,234,25487
Minnesota,Sheep,235,83058
Zimbabwe,Jaguar,236,85826
Ireland,Jaguar,237,87470
Canada,Goose,238,26341
Barbados,Flamingo,239,41851
Texas,Lamna,240,94593
Tuvalu,Peafowl,241,41759
Luxembour,Anatidae,242,79397
Hawaii,Mouse,243,52153
Romania,Reindeer,244,93535
Vatican_C,Sheep,245,35985
Ukraine,Negaprion,246,45633
Rhode_Isl,Anatidae,247,24745
Zimbabwe,Beaver,248,26592
Tanzania,Fish,249,28119
Texas,Swallow,250,62363
Japan,Skunk,251,7784
Canada,Moose,252,82722
Japan,Lamna,253,37554
Tuvalu,Pristioph,254,77528
Wyoming,Hemiscyll,255,36914
Alaska,Quail,256,11227
Florida,Black_pan,257,2741
Cyprus,Lamna,258,90962
Morocco,Carcharhi,259,61895
France,Triaenodo,260,35704
Zambia,Manatee,261,91371
Tanzania,Lion,262,56866
Hawaii,Coccinell,263,20797
Barbados,Alligator,264,40821
Florida,Lamna,265,41893
COSTA_RIC,Bison,266,90974
Luxembour,Columbida,267,47255
Tennessee,Apristuru,268,33928
Japan,Nightinga,269,47461
Michigan,Cobra,270,37563
Louisiana,Peafowl,271,73711
Nebraska,Bullhead_,272,86935
New_Mexic,Partridge,273,29374
Sweden,Pelican,274,4020
Kiribati,Reindeer,275,83882
Tennessee,Swan,276,90423
Nigeria,Prionace,277,20570
Illinois,Dogfish,278,79954
Wyoming,Hawk,279,77317
Oregon,Badger,280,87480
Georgia,Giraffe,281,32110
Uruguay,Skunk,282,31934
New_Mexic,Mallard,283,28396
Japan,Polecat,284,65569
Barbados,Cobra,285,20659
Mozambiqu,Giant_Pan,286,28165
Latvia,Polecat,287,44593
Ecuador,Raven,288,87180
Malawi,Donkey,289,63774
Wisconsin,Negaprion,290,27518
Nepal,Orectolob,291,93989
Georgia,Carcharhi,292,80100
Massachus,Isurus,293,27890
Washingto,Prionace,294,62606
Finland,Poroderma,295,98293
Ethiopia,Coccinell,296,78025
Netherlan,Swallow,297,93182
Kiribati,Whale_Sha,298,71742
Jordan,Cormorant,299,38376
Tanzania,Badger,300,40873
Virginia,Mallard,301,12074
Latvia,Triakis,302,5444
Sudan,Ram,303,73140
Uruguay,Manatee,304,44255
CZECH_REP,Lion,305,15408
Malawi,Parascyll,306,72742
Nepal,Goose,307,41675
Luxembour,Pinniped,308,56690
Uganda,Pony,309,70378
Maine,Swallow,310,21212
Virginia,Giraffe,311,99146
Sweden,Sawshark,312,76221
Singapore,Goose,313,60492
Louisiana,American_,314,12845
Nigeria,American_,315,14642
Finland,Hornet,316,42699
Romania,Mouse,317,5762
Uzbekista,Triakis,318,35436
Malaysia,Snipe,319,61291
Taiwan,Parascyll,320,14095
Ghana,Lion,321,27453
North_Car,Parascyll,322,72964
MARSHALL_,Swallow,323,66722
Illinois,Flamingo,324,44059
MARSHALL_,Rhizoprio,325,42033
Latvia,Ostrich,326,33433
Hawaii,Hornet,327,90845
Monaco,Polecat,328,39632
Samoa,Carcharhi,329,38371
Guatemala,Beaver,330,5848
Californi,Baboon,331,2916
Ghana,Chiloscyl,332,79424
Spain,Cormorant,333,60182
Malta,Skunk,334,63486
Saudi_Ara,Cirrhoscy,335,48321
EQUATORIA,Heron,336,28999
Mozambiqu,Chamois,337,61050
North_Car,Donkey,338,42742
Samoa,Pony,339,91737
Jordan,Human,340,35747
Alaska,Raven,341,50391
Netherlan,Mule,342,22105
Florida,Chamois,343,63682
Singapore,Fish,344,32693
Illinois,Parascyll,345,68095
New_Jerse,Louse,346,59373
South_Car,Jackal,347,64164
Spain,Lion,348,30989
Slovenia,Guanaco,349,24133
New_Mexic,Heron,350,51488
Switzerla,Swan,351,14003
Georgia,Orectolob,352,23507
Alabama,Swan,353,25636
Washingto,Triakis,354,57290
EQUATORIA,Peafowl,355,67365
Virginia,Hemitriak,356,90739
Turkey,Apristuru,357,23280
Tonga,Quail,358,69119
Mississip,Lamna,359,10047
Australia,Isogompho,360,73139
Serbia,Fish,361,39560
Luxembour,Zebra,362,3819
Tunisia,Giraffe,363,66638
Italy,Swan,364,52014
EQUATORIA,Jackal,365,5895
Dominica,Prionace_,366,83906
Latvia,Parmaturu,367,35829
Ethiopia,Partridge,368,58597
Mississip,Hornet,369,54389
Ethiopia,Crow,370,55357
Zambia,Wombat,371,59225
Tanzania,Gerbil,372,45564
Grenada,Carcharhi,373,67443
WESTERN_S,Hemitriak,374,62087
Croatia,Alligator,375,13277
Colombia,Swan,376,15770
TRINIDAD_,Skunk,377,14026
Singapore,Isogompho,378,74470
Minnesota,Poroderma,379,76274
Slovakia,Jackal,380,96774
Wisconsin,Dogfish,381,79293
Namibia,Donkey,382,30249
Sudan,Gazelle,383,99524
Romania,Mouse,384,6954
MARSHALL_,Parmaturu,385,81102
Canada,Carcharhi,386,31247
Monaco,Cheetah,387,17523
Samoa,Prionace,388,42498
Namibia,Giraffe,389,45639
Monaco,Fox,390,87340
Latvia,Fox,391,39978
France,Camel,392,13958
Sweden,Hemiscyll,393,49187
EL_SALVAD,Magpie,394,16437
Virginia,Wombat,395,8000
Guatemala,Hemitriak,396,17398
Samoa,Angel_sha,397,2371
Slovakia,Sawshark,398,93981
Tonga,Poroderma,399,79035
Croatia,Crow,400,39544
Lithuania,Crow,401,77089
Nigeria,Prionace,402,85904
MARSHALL_,Black_pan,403,94226
Jordan,Scoliodon,404,6080
Malta,Gazelle,405,22581
Italy,Ram,406,187
Virginia,Goose,407,12631
Grenada,Isurus,408,39238
Wisconsin,Lion,409,44218
Mississip,Mouse,410,56114
COSTA_RIC,Lion,411,21469
Texas,Rhinocero,412,82094
Michigan,Gorilla,413,16637
Oregon,Prionace_,414,71579
Ethiopia,Wren,415,12216
TRINIDAD_,Cirrhoscy,416,17687
Malawi,Parmaturu,417,37509
Sudan,Snipe,418,8339
Dominica,Sphyrna_l,419,70808
Guatemala,Hamster,420,13687
Nigeria,Raven,421,90016
Japan,Zebra,422,12796
Spain,Skunk,423,13325
Greece,Gerbil,424,13259
Nigeria,Cormorant,425,15371
Uruguay,Swallow,426,53070
Alaska,Guanaco,427,49563
Nebraska,Sheep,428,209
Sudan,Triaenodo,429,6929
Nebraska,Heron,430,97103
Uganda,Lion,431,65776
Uzbekista,Poroderma,432,16937
Oregon,Pony,433,82347
Jordan,Reindeer,434,79047
Washingto,Crow,435,22481
Massachus,Triakis,436,81345
Romania,Peafowl,437,74796
Madagasca,Beaver,438,14683
Massachus,Jackal,439,88523
Tonga,Rhinocero,440,62742
New_Jerse,Human,441,7970
Dominica,Pelican,442,85454
Cyprus,Fox,443,94881
Mississip,Badger,444,99573
Nigeria,Raven,445,3354
Tennessee,Poroderma,446,78104
Georgia,Partridge,447,68264
Pennsylva,Squalifor,448,79107
Turkey,Jaguar,449,45237
Missouri,Parmaturu,450,54909
Maine,Rhizoprio,451,92520
Louisiana,Coyote,452,91636
Samoa,Wren,453,59513
Italy,Baboon,454,75793
Virginia,Anatidae,455,63299
Maine,Mule,456,78843
Morocco,Black_pan,457,90057
Greece,Echinorhi,458,96304
WESTERN_S,Bison,459,14629
Samoa,Wombat,460,97566
Sudan,Raven,461,12688
Cyprus,Heron,462,96038
MARSHALL_,Fish,463,87104
WESTERN_S,Parmaturu,464,47459
Maryland,Pelican,465,74538
Greece,Jackal,466,50217
Arizona,Cobra,467,89000
Jordan,Mallard,468,5947
Finland,Carcharhi,469,22180
Virginia,Black_pan,470,55947
Zimbabwe,Mouse,471,78122
Illinois,Quail,472,15699
Nauru,Triakis,473,5481
Jordan,Swan,474,59331
Slovakia,Hemiscyll,475,49459
EQUATORIA,Carcharhi,476,16270
Cyprus,Gerbil,477,70368
Greece,Beaver,478,9707
Nepal,Peafowl,479,54004
Pennsylva,Parmaturu,480,88601
Sweden,Pristioph,481,8208
MARSHALL_,Jackal,482,4216
Mozambiqu,Swallow,483,51541
Washingto,Cirrhoscy,484,90859
Sweden,Swan,485,44508
Maryland,Pristioph,486,1716
Alaska,Swallow,487,23145
Madagasca,Reindeer,488,34217
Wisconsin,Badger,489,58797
Romania,Mallard,490,23301
Netherlan,Badger,491,59860
Zambia,Moose,492,59649
DOMINICAN,Goldfinch,493,63823
Saudi_Ara,Bullhead_,494,96484
Cyprus,Gorilla,495,15298
Washingto,Louse,496,12028
North_Car,Prionace_,497,69785
Latvia,Squalifor,498,15443
Ecuador,Giraffe,499,60138
Uganda,Pristioph,500,89290
Alabama,Poroderma,501,8613
South_Car,Hemiscyll,502,96892
Jordan,Fox,503,18856
Finland,Triakis,504,6088
Morocco,Flamingo,505,2311
Kiribati,Mule,506,60965
Sudan,Fox,507,53963
Maryland,Coccinell,508,8077
Georgia,Cirrhoscy,509,33016
Massachus,Moose,510,92348
Texas,Otter,511,86567
Luxembour,Sphyrna_l,512,34222
Spain,Hyena,513,47972
Canada,Peafowl,514,65367
Sudan,Lamna,515,59485
Minnesota,Bullhead_,516,93895
Denmark,Quail,517,64795
Madagasca,Dogfish,518,28850
Pennsylva,Heron,519,66653
CZECH_REP,Alligator,520,75449
Namibia,Pony,521,93570
Alabama,Gerbil,522,7692
Illinois,Manatee,523,36992
Oregon,Squalifor,524,56848
TRINIDAD_,Crow,525,88546
Serbia,Zebra,526,59184
Singapore,Apristuru,527,53103
NEW_ZEALA,Carcharhi,528,5347
Florida,American_,529,2595
Rhode_Isl,Triaenodo,530,33383
Luxembour,Manatee,531,64446
Italy,Raven,532,20893
Massachus,Snipe,533,1113
Malta,Rhizoprio,534,56247
Vatican_C,Otter,535,96080
Illinois,Peafowl,536,6524
Wyoming,Apristuru,537,51171
Luxembour,Chiloscyl,538,71776
Finland,Parmaturu,539,47440
France,Swallow,540,65273
Kiribati,Ram,541,15919
Saudi_Ara,American_,542,71010
Kiribati,Prionace,543,44341
Maryland,Ram,544,78828
Slovakia,Whale_Sha,545,21972
Monaco,Donkey,546,55864
Switzerla,Poroderma,547,15620
Madagasca,Chiloscyl,548,8451
Cyprus,Pinniped,549,13626
North_Car,Black_pan,550,92841
Florida,Squalifor,551,20359
Tennessee,Sheep,552,64807
Washingto,Negaprion,553,20641
Ghana,Bison,554,69853
Netherlan,Badger,555,48086
Mississip,Bison,556,66655
Louisiana,Quail,557,39608
Mozambiqu,Cirrhoscy,558,88636
Romania,Parascyll,559,89046
New_Jerse,Cheetah,560,49636
Ireland,Angel_sha,561,41896
Nepal,Otter,562,67708
CZECH_REP,Coyote,563,60847
Nauru,Mallard,564,97605
Tonga,Hawk,565,72854
Turkey,Fish,566,73580
France,Orectolob,567,65458
Tunisia,Rhizoprio,568,98525
EQUATORIA,Squalifor,569,35839
Louisiana,Sheep,570,17055
Maine,Crow,571,39129
Maryland,Camel,572,42546
Oregon,Gerbil,573,61166
MARSHALL_,Coyote,574,16093
Washingto,Prionace,575,692
Texas,Pony,576,95621
Uganda,Mule,577,25886
Nigeria,Apristuru,578,58193
Grenada,Chiloscyl,579,42267
Pennsylva,Guanaco,580,12481
Ethiopia,Cormorant,581,39236
Ecuador,Chamois,582,78794
Italy,Heron,583,58420
Kiribati,Hemiscyll,584,63149
Japan,Hornet,585,93493
Monaco,Bullhead_,586,40225
Uganda,Hemiscyll,587,75210
Denmark,Snipe,588,53342
Ghana,Hamster,589,31205
Wisconsin,Raven,590,37679
Ethiopia,Hemitriak,591,32998
Tuvalu,Black_pan,592,34707
Malaysia,Human,593,96496
Nebraska,Manatee,594,51581
Sweden,Polecat,595,68909
DOMINICAN,Scoliodon,596,80302
Nauru,Skunk,597,78975
Greece,Pony,598,42979
Malawi,Lamniform,599,60853
Saudi_Ara,Triaenodo,600,97120
Madagasca,Hornet,601,83303
Guatemala,Hawk,602,84711
Florida,Carcharhi,603,7098
Ireland,Orectolob,604,95468
Samoa,Coyote,605,3829
New_Mexic,Giraffe,606,6064
Rhode_Isl,Triaenodo,607,98284
Latvia,Prionace,608,54644
EL_SALVAD,Poroderma,609,16846
Sweden,Lamna,610,52576
COSTA_RIC,Lion,611,91285
Tunisia,Lamna,612,62242
TRINIDAD_,Columbida,613,87415
Uganda,Fox,614,25609
Uruguay,Rhizoprio,615,25654
Sudan,Pygmy_Sha,616,52078
Morocco,Lamniform,617,3837
COSTA_RIC,Coccinell,618,14646
Jordan,Negaprion,619,97620
Italy,Cirrhoscy,620,21660
COSTA_RIC,Isurus,621,76377
Singapore,American_,622,4888
Croatia,Rhizoprio,623,78587
Turkey,Cheetah,624,90530
Zimbabwe,Cirrhoscy,625,20348
Slovakia,Mouse,626,59408
Ethiopia,Dolphin,627,23514
TRINIDAD_,Beaver,628,53934
Maine,Coccinell,629,76148
Tunisia,Lamniform,630,76261
Nebraska,Goldfinch,631,12945
Kiribati,Prionace_,632,48900
TRINIDAD_,Gazelle,633,29385
Lithuania,Mule,634,686
Alabama,Hamster,635,16750
Maryland,Zebra,636,55915
Tuvalu,Hawk,637,72258
Lithuania,Parascyll,638,47869
Slovenia,Echinorhi,639,64556
Grenada,Orectolob,640,16016
EL_SALVAD,Donkey,641,40120
Switzerla,Triaenodo,642,61858
Oregon,Carcharhi,643,71451
Illinois,Gerbil,644,99035
Ethiopia,Black_pan,645,63905
Malaysia,Flamingo,646,4209
EQUATORIA,Mallard,647,36095
Guatemala,Raven,648,32855
Mozambiqu,Alligator,649,84761
Samoa,Pygmy_Sha,650,40066
Colombia,Angel_sha,651,68069
Latvia,Mule,652,27687
Sweden,Hyena,653,27607
DOMINICAN,Magpie,654,28247
New_Mexic,Scoliodon,655,79559
Hawaii,American_,656,94
Romania,Wren,657,35553
Arizona,Squalifor,658,37369
Singapore,Swallow,659,9544
Texas,Manatee,660,45642
Ethiopia,Giant_Pan,661,45490
Zimbabwe,Triakis,662,47286
Morocco,American_,663,18811
Saudi_Ara,Donkey,664,99841
Japan,Pony,665,90925
Canada,Hemitriak,666,16897
Morocco,Sheep,667,13937
Arizona,Fish,668,1432
Mozambiqu,Bullhead_,669,93829
Massachus,Baboon,670,43528
EQUATORIA,Pristioph,671,93102
Grenada,Columbida,672,35288
Luxembour,Bullhead_,673,24272
Arizona,Ram,674,56799
Sudan,Magpie,675,3255
Mississip,Skunk,676,6837
Netherlan,Bullhead_,677,6484
Canada,Donkey,678,12826
Wyoming,Human,679,80902
Ecuador,Alligator,680,30796
Guatemala,Cobra,681,4519
Illinois,Scoliodon,682,6484
Lithuania,Jaguar,683,47534
Latvia,Wombat,684,1034
Wisconsin,Camel,685,54566
Arizona,Pristioph,686,20854
Sweden,Skunk,687,66665
Malawi,Negaprion,688,47453
Maine,Jackal,689,45544
Dominica,Fish,690,29024
Ireland,Partridge,691,99892
Ethiopia,Magpie,692,72037
Hawaii,Gerbil,693,52331
Denmark,Reindeer,694,68799
Tonga,Lion,695,36036
COSTA_RIC,Donkey,696,41058
Ghana,Triakis,697,4078
CZECH_REP,Snipe,698,17557
Greece,Echinorhi,699,12688
Rhode_Isl,Prionace_,700,4911
EQUATORIA,Zebra,701,48592
Oregon,Wombat,702,97562
Turkey,Jaguar,703,94712
Hawaii,Skunk,704,23452
DOMINICAN,Lion,705,60323
Maine,Goldfinch,706,71632
Italy,Gorilla,707,22042
Ukraine,Cobra,708,94317
Rhode_Isl,Chamois,709,93565
Samoa,Goldfinch,710,77289
NEW_ZEALA,Cirrhoscy,711,36685
Illinois,Camel,712,1373
Illinois,Rhinocero,713,39345
Monaco,Chamois,714,89543
Ireland,Dolphin,715,23761
Serbia,Cheetah,716,11972
Arizona,Isogompho,717,70660
Monaco,Coyote,718,73134
Japan,Giant_Pan,719,99810
Michigan,Gazelle,720,58078
Denmark,Swan,721,58114
Greece,Angel_sha,722,80454
Italy,Nightinga,723,2233
Taiwan,Isogompho,724,20126
Tennessee,Flamingo,725,52719
Maryland,Quail,726,12045
Oregon,Scoliodon,727,74134
Zimbabwe,Donkey,728,13594
New_Jerse,Wombat,729,59838
Samoa,Peafowl,730,17981
Thailand,Swan,731,36832
EQUATORIA,Lion,732,75431
Croatia,Prionace_,733,99711
Latvia,Whale_Sha,734,50694
Mississip,Chiloscyl,735,15745
Hawaii,Wombat,736,2075
Vatican_C,Columbida,737,15060
Michigan,Baboon,738,3196
Slovakia,Hemitriak,739,64603
Tunisia,Echinorhi,740,75456
Hawaii,Pristioph,741,33434
Slovakia,Isurus,742,64941
Spain,Giant_Pan,743,30745
North_Car,Beaver,744,59057
CZECH_REP,Isogompho,745,8104
COSTA_RIC,Louse,746,81853
Vatican_C,Anatidae,747,90847
Zimbabwe,Louse,748,22648
Croatia,Rhinocero,749,93826
Luxembour,Anatidae,750,66173
Luxembour,Squalifor,751,44357
Massachus,Parmaturu,752,85283
Californi,Hamster,753,37110
New_Jerse,Partridge,754,35349
Lithuania,Crow,755,70981
WESTERN_S,Nightinga,756,32990
Alabama,Quail,757,37681
Ireland,Sawshark,758,56924
Massachus,Poroderma,759,572
South_Car,Sawshark,760,41494
Dominica,Isogompho,761,79292
WESTERN_S,Columbida,762,27985
Florida,Parmaturu,763,45820
Pennsylva,Hornet,764,28014
Greece,Columbida,765,91024
Saudi_Ara,Hyena,766,49433
Nigeria,Guanaco,767,79618
Greece,Fox,768,36806
Slovenia,Manatee,769,29335
Nepal,Moose,770,801
Kiribati,Peafowl,771,45172
TRINIDAD_,Gazelle,772,92047
Spain,Dogfish,773,97217
North_Car,Triaenodo,774,82335
Slovenia,Angel_sha,775,85520
Zimbabwe,Chiloscyl,776,46503
Sweden,Apristuru,777,29990
Cyprus,Coccinell,778,27157
Tanzania,Jackal,779,92481
North_Car,Rhizoprio,780,22899
Ireland,Jackal,781,28000
Singapore,Parascyll,782,82617
Uganda,Prionace_,783,12547
Latvia,Hyena,784,41097
Romania,Wren,785,58392
Netherlan,Whale_Sha,786,10179
Namibia,Quail,787,23038
Romania,Triaenodo,788,36991
Samoa,Prionace_,789,83879
Singapore,Mule,790,1086
Italy,Sphyrna_l,791,99075
Ukraine,Skunk,792,88770
Maine,Peafowl,793,4859
Tonga,Quail,794,79112
Grenada,Negaprion,795,12717
Slovakia,Gorilla,796,52165
Italy,Coyote,797,89801
Virginia,Orectolob,798,17163
Rhode_Isl,Echinorhi,799,72214
New_Mexic,Heron,800,55897
Malaysia,Peafowl,801,79976
Sudan,Guanaco,802,25260
Minnesota,Isogompho,803,52663
Croatia,Poroderma,804,57800
Australia,Mallard,805,10754
Lithuania,Poroderma,806,45414
Saudi_Ara,Columbida,807,83036
Slovakia,Hyena,808,14261
Tonga,Angel_sha,809,25354
Dominica,Giraffe,810,25338
Washingto,Triaenodo,811,14038
Luxembour,Giant_Pan,812,80675
Minnesota,Baboon,813,82003
Ecuador,Partridge,814,15880
Mississip,Scoliodon,815,29283
CZECH_REP,Triaenodo,816,81380
EQUATORIA,Cheetah,817,78054
Zimbabwe,Fox,818,4862
DOMINICAN,Cheetah,819,5637
NEW_ZEALA,Hawk,820,99539
Wisconsin,Polecat,821,73705
Slovakia,Wombat,822,91987
Rhode_Isl,Hemiscyll,823,77587
Lithuania,Fox,824,78651
Mozambiqu,Rhizoprio,825,94895
Pennsylva,Polecat,826,23059
Netherlan,Rhizoprio,827,62886
Saudi_Ara,Guanaco,828,15669
Nepal,Mule,829,12904
Denmark,Isurus,830,89586
DOMINICAN,Flamingo,831,84020
Thailand,American_,832,96984
North_Car,Bison,833,78650
Netherlan,Coyote,834,65311
Croatia,Black_pan,835,54524
Lithuania,Gazelle,836,26554
Zimbabwe,Hamster,837,18430
Florida,Alligator,838,6592
Cyprus,Triakis,839,62529
Ghana,Alligator,840,83914
Samoa,Chiloscyl,841,1793
Minnesota,Fish,842,45339
Slovakia,Chamois,843,49350
Samoa,Angel_sha,844,60035
Hawaii,Scoliodon,845,1166
Kiribati,Parmaturu,846,82868
Wyoming,Lamniform,847,78152
Monaco,Raven,848,7057
Malawi,Magpie,849,78119
Croatia,Gerbil,850,95198
Samoa,Louse,851,4504
Florida,Rhinocero,852,31865
Wisconsin,Angel_sha,853,96921
Luxembour,Isogompho,854,43414
TRINIDAD_,Giant_Pan,855,3563
Kiribati,Human,856,28010
COSTA_RIC,Mallard,857,55003
Ecuador,Jaguar,858,29868
Virginia,Dolphin,859,56065
Slovenia,Goldfinch,860,80189
Romania,Jackal,861,3897
Nepal,Giraffe,862,38970
Mississip,Isurus,863,64501
