Barbados,Prionace_,20319,65198
Greece,Quail,20320,4609
Serbia,Isogompho,20321,61165
Mozambiqu,Isurus,20322,54919
DOMINICAN,Anatidae,20323,99117
CZECH_REP,Moose,20324,1464
Slovenia,Fish,20325,81280
Vatican_C,Gerbil,20326,50488
DOMINICAN,Donkey,20327,44277
Ethiopia,Angel_sha,20328,56690
Slovakia,Sawshark,20329,88397
Sweden,Nightinga,20330,71653
Taiwan,Lion,20331,61236
Minnesota,Parascyll,20332,54255
Uzbekista,Orectolob,20333,91784
Virginia,Manatee,20334,14732
Virginia,Hornet,20335,58821
Zimbabwe,Manatee,20336,24033
Washingto,Guanaco,20337,96307
Grenada,Triakis,20338,22781
Mozambiqu,Chamois,20339,88098
Washingto,Quail,20340,20241
Slovakia,Gazelle,20341,10575
Saudi_Ara,Ram,20342,43180
Maine,Cirrhoscy,20343,61310
North_Car,Chiloscyl,20344,29794
Malawi,Hyena,20345,22294
Croatia,Lion,20346,12257
Virginia,Coccinell,20347,79948
Switzerla,Magpie,20348,36699
Vatican_C,Snipe,20349,12227
Japan,Carcharhi,20350,85009
South_Car,Poroderma,20351,52545
Romania,Fish,20352,13931
Samoa,Hyena,20353,98130
Italy,Negaprion,20354,25164
Malaysia,Skunk,20355,1585
Romania,Polecat,20356,77326
Taiwan,Zebra,20357,43520
Cyprus,Polecat,20358,74890
Denmark,Lamna,20359,62281
EQUATORIA,Whale_Sha,20360,54977
Mozambiqu,Hornet,20361,81595
Finland,Quail,20362,47562
Italy,Magpie,20363,37
Illinois,Carcharhi,20364,65304
Ecuador,Flamingo,20365,70537
Maryland,Hornet,20366,58357
Colombia,Baboon,20367,20730
Japan,Whale_Sha,20368,1268
Washingto,Lamniform,20369,57216
Jordan,Swan,20370,88319
Sudan,Goldfinch,20371,19780
Grenada,Manatee,20372,85985
Tunisia,Zebra,20373,66922
Ireland,Cobra,20374,15123
Illinois,Hemitriak,20375,35298
EL_SALVAD,Donkey,20376,17236
Slovenia,Rhizoprio,20377,62810
Australia,Bullhead_,20378,69063
Kiribati,Crow,20379,75660
France,Reindeer,20380,29917
Grenada,Apristuru,20381,99216
Maryland,Cormorant,20382,9393
Ethiopia,Polecat,20383,9985
Hawaii,Polecat,20384,65588
Greece,Dolphin,20385,6185
Slovakia,Hornet,20386,64999
Texas,Carcharhi,20387,58602
Michigan,Wren,20388,27683
Switzerla,Lion,20389,18818
Greece,Ram,20390,87621
Samoa,Baboon,20391,12619
Maine,Hemitriak,20392,4383
Nebraska,Hornet,20393,96314
Canada,Sawshark,20394,3790
Louisiana,Moose,20395,82418
Michigan,Pygmy_Sha,20396,57061
Nepal,Goldfinch,20397,35769
Maryland,Raven,20398,57011
Nepal,Echinorhi,20399,99977
Namibia,Columbida,20400,45146
Guatemala,Hemiscyll,20401,32058
Malta,Mallard,20402,81601
Washingto,Hemitriak,20403,2824
Romania,Isogompho,20404,80451
EQUATORIA,Wombat,20405,46643
North_Car,Parascyll,20406,3709
Cyprus,Flamingo,20407,18739
Maine,Carcharhi,20408,36954
Croatia,Crow,20409,97438
Zambia,Guanaco,20410,81692
Uganda,Swan,20411,51019
EL_SALVAD,Baboon,20412,62022
South_Car,Giant_Pan,20413,85855
Croatia,Ostrich,20414,39002
Malawi,Pony,20415,38546
Ukraine,Badger,20416,68958
Sweden,Lamniform,20417,42055
New_Jerse,Moose,20418,39969
Sudan,Gorilla,20419,43111
EQUATORIA,Chamois,20420,2655
Malawi,Chamois,20421,44715
Virginia,Beaver,20422,37374
Dominica,Raven,20423,29609
Maryland,Parmaturu,20424,31710
Georgia,Gerbil,20425,88265
Croatia,Fish,20426,34101
Thailand,Angel_sha,20427,38656
Alabama,Chiloscyl,20428,86592
Zimbabwe,Skunk,20429,14692
Greece,Mallard,20430,52446
Florida,Anatidae,20431,47772
Washingto,Hemitriak,20432,41781
WESTERN_S,Giraffe,20433,42917
Minnesota,Partridge,20434,75276
Tuvalu,Hornet,20435,30503
Singapore,Badger,20436,26925
Alabama,Wombat,20437,45946
Dominica,Bison,20438,5507
Texas,American_,20439,28194
Tennessee,Negaprion,20440,22916
Maine,Human,20441,82838
Minnesota,Gerbil,20442,1888
Tanzania,Gazelle,20443,77657
Monaco,Ostrich,20444,65339
Massachus,Manatee,20445,30376
Colombia,Camel,20446,1286
Mozambiqu,Badger,20447,95032
Michigan,American_,20448,82533
Thailand,Angel_sha,20449,97391
Samoa,Human,20450,57840
Mississip,American_,20451,79264
Zambia,Columbida,20452,87299
Mozambiqu,Pony,20453,73910
Canada,Dolphin,20454,41665
Australia,Isurus,20455,28177
Nebraska,Swallow,20456,29538
Nigeria,Chiloscyl,20457,6778
Guatemala,Hemiscyll,20458,15259
Sweden,Triakis,20459,23721
Spain,Goose,20460,6833
Sudan,Pygmy_Sha,20461,85756
Massachus,Apristuru,20462,22800
Malta,Hemitriak,20463,99922
DOMINICAN,Snipe,20464,55261
Mozambiqu,Louse,20465,10685
Texas,Louse,20466,77814
Uzbekista,Quail,20467,75692
EL_SALVAD,Polecat,20468,40084
Alabama,Dolphin,20469,24565
Turkey,Isogompho,20470,77067
NEW_ZEALA,Fox,20471,98951
Tennessee,Parascyll,20472,6203
Pennsylva,Jaguar,20473,14210
Mississip,Human,20474,72321
Illinois,Ram,20475,80081
WESTERN_S,Carcharhi,20476,72772
Japan,Partridge,20477,650
Tanzania,Crow,20478,60927
Netherlan,American_,20479,7419
Greece,Lion,20480,10722
Canada,Magpie,20481,70603
Monaco,Zebra,20482,95245
Serbia,Cheetah,20483,32716
Samoa,Echinorhi,20484,26131
Tennessee,Goose,20485,98628
NEW_ZEALA,Giant_Pan,20486,55651
Uzbekista,Swallow,20487,17563
DOMINICAN,Hyena,20488,30566
Maine,Partridge,20489,44690
Colombia,Goose,20490,25422
Californi,Lamniform,20491,18297
Turkey,Echinorhi,20492,30567
Ghana,Hemiscyll,20493,98451
WESTERN_S,Giant_Pan,20494,41577
Saudi_Ara,Pygmy_Sha,20495,8914
Cyprus,Poroderma,20496,6674
Uganda,Cobra,20497,10698
Louisiana,Jaguar,20498,59057
Wyoming,Parmaturu,20499,77096
Mississip,Triakis,20500,48080
Maine,Reindeer,20501,36201
Hawaii,Isurus,20502,5523
Saudi_Ara,Nightinga,20503,84645
Malta,Hawk,20504,16712
Guatemala,Sheep,20505,73678
Ethiopia,Badger,20506,89406
North_Car,Coyote,20507,15667
Tunisia,Hawk,20508,12506
Ethiopia,Otter,20509,30869
Saudi_Ara,Wombat,20510,75474
Zimbabwe,Dolphin,20511,79062
Uruguay,Triakis,20512,38747
Alabama,Hyena,20513,1872
Singapore,Whale_Sha,20514,67040
Malta,Mule,20515,46480
Ireland,Goldfinch,20516,21363
Ireland,Coccinell,20517,65783
Rhode_Isl,Hemitriak,20518,2078
Tonga,Carcharhi,20519,96633
Nepal,Camel,20520,12782
Switzerla,Apristuru,20521,77857
Thailand,Badger,20522,81000
Netherlan,Goldfinch,20523,20001
Zimbabwe,Rhizoprio,20524,82114
CZECH_REP,Mallard,20525,5225
Alaska,Fish,20526,53920
Taiwan,Pony,20527,1823
Wyoming,Chiloscyl,20528,41589
Florida,Columbida,20529,68156
Massachus,American_,20530,82506
Missouri,Gorilla,20531,78078
Slovenia,Ram,20532,67162
Sudan,Jaguar,20533,25742
Saudi_Ara,Polecat,20534,98176
EL_SALVAD,Mallard,20535,32846
South_Car,Heron,20536,53649
France,Fish,20537,39188
Japan,Hemiscyll,20538,36611
Slovenia,Pelican,20539,76291
COSTA_RIC,Partridge,20540,15323
Michigan,Triaenodo,20541,78058
Thailand,Prionace_,20542,5196
Nepal,Sphyrna_l,20543,83584
Barbados,Coccinell,20544,46777
Canada,Pinniped,20545,10152
Nigeria,Pygmy_Sha,20546,22736
EQUATORIA,Hornet,20547,25982
Malta,Chiloscyl,20548,17408
Ghana,Triaenodo,20549,58583
Slovenia,Sawshark,20550,7465
Jordan,Peafowl,20551,84998
Californi,Carcharhi,20552,3597
Latvia,Negaprion,20553,51527
Oregon,Parascyll,20554,98297
Alabama,Prionace_,20555,77171
Californi,Pristioph,20556,54306
Turkey,Sheep,20557,27488
Slovakia,Columbida,20558,68739
Finland,Black_pan,20559,94093
France,Ostrich,20560,37254
Oregon,Crow,20561,17499
Texas,Swallow,20562,58211
Tuvalu,Dolphin,20563,3713
Wisconsin,Mouse,20564,88710
Californi,Magpie,20565,57574
Tanzania,Partridge,20566,75199
DOMINICAN,Jackal,20567,46360
Ukraine,Apristuru,20568,52344
North_Car,Angel_sha,20569,36207
Luxembour,Bison,20570,87452
Mississip,Moose,20571,92560
Jordan,Pygmy_Sha,20572,74336
Ukraine,Otter,20573,70214
Maine,Sphyrna_l,20574,76704
New_Jerse,Isogompho,20575,85358
Michigan,Camel,20576,42357
Georgia,Carcharhi,20577,52226
Georgia,Bison,20578,53408
Nebraska,Angel_sha,20579,80702
Uruguay,Badger,20580,21125
Slovenia,Scoliodon,20581,15733
Malaysia,Pristioph,20582,2525
Turkey,Whale_Sha,20583,91082
Samoa,Lamniform,20584,88935
Georgia,Human,20585,95754
Turkey,Sheep,20586,10850
Texas,Giant_Pan,20587,46626
Sweden,Triakis,20588,474
Uganda,Echinorhi,20589,95724
Minnesota,Mallard,20590,32850
MARSHALL_,Triakis,20591,28997
Japan,Carcharhi,20592,31365
DOMINICAN,Negaprion,20593,10435
Tonga,Parascyll,20594,36539
Texas,Mallard,20595,93158
Ireland,Prionace,20596,57112
Australia,Pristioph,20597,15374
Dominica,Sawshark,20598,53071
Wyoming,Quail,20599,63412
Samoa,Gazelle,20600,52605
Malawi,Hawk,20601,94114
Ethiopia,Lamna,20602,15096
Nebraska,Mouse,20603,69739
CZECH_REP,Moose,20604,55227
Luxembour,Hemiscyll,20605,13949
Spain,Negaprion,20606,15953
Sudan,Nightinga,20607,64335
Ghana,Goldfinch,20608,96775
Dominica,Hemitriak,20609,33899
Sweden,Jackal,20610,82413
Alabama,Mouse,20611,79417
Japan,Giant_Pan,20612,69271
Zimbabwe,Parmaturu,20613,58039
Californi,Mallard,20614,15561
Nebraska,Sphyrna_l,20615,56324
Zimbabwe,Fox,20616,89289
Oregon,Heron,20617,2762
Luxembour,Fox,20618,68687
Namibia,Louse,20619,63621
Colombia,Flamingo,20620,90337
Grenada,Bullhead_,20621,67172
Zambia,Cheetah,20622,65064
Luxembour,Triakis,20623,15149
Sudan,Human,20624,14154
Zambia,Hamster,20625,98130
France,Heron,20626,85271
New_Jerse,Mallard,20627,52496
Greece,Squalifor,20628,64319
Florida,Sawshark,20629,43997
Singapore,Mallard,20630,73260
Namibia,Polecat,20631,29896
Spain,Beaver,20632,13034
Turkey,Partridge,20633,4945
Sweden,Lamniform,20634,96541
Florida,Mouse,20635,16012
New_Mexic,Mouse,20636,91276
Romania,Peafowl,20637,25478
Ukraine,Flamingo,20638,82809
NEW_ZEALA,Ostrich,20639,88579
Serbia,Pony,20640,6964
Pennsylva,Giant_Pan,20641,31283
New_Jerse,Human,20642,72624
Singapore,Giraffe,20643,5953
New_Jerse,Reindeer,20644,75109
Florida,Polecat,20645,54158
Washingto,Carcharhi,20646,9639
Nebraska,Negaprion,20647,64372
New_Mexic,Prionace,20648,29191
Canada,Mallard,20649,54643
Taiwan,Parascyll,20650,17157
Mississip,Giant_Pan,20651,24461
Slovakia,Cheetah,20652,92606
WESTERN_S,Sawshark,20653,49773
Georgia,Swan,20654,10883
Tunisia,Angel_sha,20655,75971
Illinois,Gorilla,20656,53301
CZECH_REP,Echinorhi,20657,18895
Tonga,Wombat,20658,56239
Japan,Sheep,20659,90698
Italy,Anatidae,20660,81279
Tanzania,Lion,20661,57677
Finland,Cormorant,20662,29532
Japan,Carcharhi,20663,76954
Pennsylva,Ostrich,20664,22115
New_Jerse,Baboon,20665,18451
Kiribati,Beaver,20666,91902
Samoa,Alligator,20667,95582
Morocco,Giraffe,20668,68099
Nigeria,Cheetah,20669,71223
Netherlan,Cormorant,20670,39360
Arizona,Dolphin,20671,24734
Spain,Jackal,20672,90293
Arizona,Alligator,20673,45197
France,Prionace_,20674,95486
Grenada,Isogompho,20675,11289
Tanzania,Negaprion,20676,32394
Finland,Squalifor,20677,97008
CZECH_REP,Hemitriak,20678,9296
Finland,Nightinga,20679,22366
Illinois,Carcharhi,20680,34274
Alaska,Triakis,20681,22072
Maine,Pinniped,20682,99911
NEW_ZEALA,Jaguar,20683,12212
Tennessee,Polecat,20684,56503
Vatican_C,Poroderma,20685,22495
Kiribati,Nightinga,20686,10107
Dominica,Jackal,20687,214
Rhode_Isl,Wombat,20688,74310
Ecuador,Alligator,20689,13254
Lithuania,Apristuru,20690,37141
Mozambiqu,Black_pan,20691,36370
EQUATORIA,Baboon,20692,64409
Arizona,Gorilla,20693,84574
Malta,Sheep,20694,8767
Guatemala,Parascyll,20695,29406
Luxembour,Hamster,20696,86857
North_Car,Pinniped,20697,90759
Netherlan,Partridge,20698,47289
Nepal,Pristioph,20699,80541
Tonga,Gerbil,20700,72520
Slovakia,Hornet,20701,86538
EL_SALVAD,Hemitriak,20702,70861
Jordan,Hawk,20703,32235
Tennessee,Sheep,20704,45529
Ireland,Wren,20705,68391
NEW_ZEALA,Cobra,20706,66004
CZECH_REP,Mule,20707,65525
Croatia,Sphyrna_l,20708,65277
Namibia,Swan,20709,8192
Lithuania,Hornet,20710,81082
Morocco,Guanaco,20711,84384
Washingto,Coccinell,20712,94595
Nigeria,Hemiscyll,20713,70098
Minnesota,Pinniped,20714,54608
France,Pelican,20715,97770
Japan,Hawk,20716,8174
Italy,Raven,20717,2541
Georgia,Prionace,20718,55646
Massachus,Guanaco,20719,98450
Wisconsin,Moose,20720,83129
Uzbekista,Partridge,20721,78188
Thailand,Cheetah,20722,33695
Samoa,Parascyll,20723,474
New_Jerse,Peafowl,20724,36818
Vatican_C,Polecat,20725,96928
Hawaii,Peafowl,20726,73476
Denmark,Beaver,20727,8341
Japan,Cheetah,20728,4744
Nauru,Pelican,20729,2652
Nepal,Scoliodon,20730,76982
Saudi_Ara,Pony,20731,49010
Ethiopia,Reindeer,20732,66777
Sweden,Gerbil,20733,62942
Slovakia,Polecat,20734,42496
Croatia,Hornet,20735,41986
Cyprus,Echinorhi,20736,83739
Sweden,Triaenodo,20737,95407
Switzerla,Bullhead_,20738,36605
North_Car,Lamna,20739,9405
Alaska,Polecat,20740,49404
Louisiana,Goose,20741,68450
Minnesota,Echinorhi,20742,32760
Tuvalu,Fox,20743,56066
Alaska,Crow,20744,15944
New_Jerse,Gerbil,20745,82048
Malawi,Swallow,20746,85198
TRINIDAD_,Carcharhi,20747,72896
New_Jerse,Triakis,20748,99294
Missouri,Reindeer,20749,69669
New_Mexic,Mule,20750,99033
Washingto,Raven,20751,86614
COSTA_RIC,Chiloscyl,20752,23594
DOMINICAN,Mallard,20753,74541
EQUATORIA,Ram,20754,15055
Michigan,Squalifor,20755,85076
Monaco,Goldfinch,20756,99236
Denmark,Chamois,20757,89470
Grenada,Sawshark,20758,68127
Barbados,Camel,20759,60100
Georgia,Prionace,20760,7868
Wyoming,Bullhead_,20761,22240
Mississip,Mallard,20762,7507
Californi,Scoliodon,20763,55033
Texas,Gazelle,20764,26270
Tuvalu,Partridge,20765,66572
New_Jerse,Sheep,20766,44309
Ireland,Sawshark,20767,11280
Greece,Isurus,20768,95667
CZECH_REP,Bullhead_,20769,57393
Nebraska,Alligator,20770,70304
Zimbabwe,Gorilla,20771,78331
Nigeria,American_,20772,48976
Tonga,Skunk,20773,56925
Wisconsin,Goldfinch,20774,1118
Nebraska,Giraffe,20775,49975
Oregon,Chiloscyl,20776,65698
Sweden,Jaguar,20777,17131
Wisconsin,Bullhead_,20778,32595
Grenada,Whale_Sha,20779,75996
Nauru,Beaver,20780,53477
Kiribati,Squalifor,20781,16007
Californi,Lamna,20782,61801
NEW_ZEALA,Sheep,20783,75562
Californi,Bison,20784,24159
Denmark,Coccinell,20785,40921
Italy,Lamna,20786,82157
Mozambiqu,Triaenodo,20787,6316
Japan,Jackal,20788,55747
Tunisia,Heron,20789,57441
Grenada,Parmaturu,20790,96579
Uganda,Quail,20791,97592
EL_SALVAD,Camel,20792,45863
Nigeria,Coyote,20793,4715
Kiribati,Hamster,20794,80191
Washingto,Badger,20795,50917
Uruguay,Coccinell,20796,63602
Louisiana,Swallow,20797,46323
Hawaii,Goldfinch,20798,98935
Florida,Badger,20799,57518
Arizona,Quail,20800,80096
Saudi_Ara,Skunk,20801,38282
Kiribati,Wren,20802,65768
Italy,Cormorant,20803,61100
TRINIDAD_,Squalifor,20804,37026
Romania,Angel_sha,20805,8558
Hawaii,Chamois,20806,80439
Ethiopia,Poroderma,20807,7337
Arizona,Crow,20808,44959
Thailand,Orectolob,20809,53274
Greece,Whale_Sha,20810,31221
Alabama,Jaguar,20811,99880
Croatia,Ram,20812,21022
North_Car,Anatidae,20813,40622
Latvia,Apristuru,20814,6927
